Periode,ID_Cabang,Wilayah,Nama_Cabang,No_Rekening,Nama_Nasabah,Sisa_Outstanding,Kolektibilitas
2024-04-30,CBG010,Balikpapan,Cabang MT Haryono,7762611308,Indra Hariyah,456048980,5
2024-04-30,CBG010,Balikpapan,Cabang MT Haryono,801849053,Bakidin Fujiati,126411014,3
2024-04-30,CBG010,Balikpapan,Cabang MT Haryono,3131051126,Betania Wahyuni,197384990,4
2024-04-30,CBG010,Balikpapan,Cabang MT Haryono,2952452890,Hasan Hidayanto,129076698,2
2024-04-30,CBG010,Balikpapan,Cabang MT Haryono,828177731,"Marsito Zulaika, S.Ked",231226397,5
2024-04-30,CBG010,Balikpapan,Cabang MT Haryono,392173871,"H. Kanda Sirait, S.Psi",119224925,3
2024-04-30,CBG010,Balikpapan,Cabang MT Haryono,7491609602,KH. Cemani Fujiati,318247755,2
2024-04-30,CBG010,Balikpapan,Cabang MT Haryono,7628956659,"Wani Pradipta, S.I.Kom",139286387,2
2024-04-30,CBG010,Balikpapan,Cabang MT Haryono,5746241891,Sakura Gunarto,414183247,5
2024-05-31,CBG001,Jakarta,Cabang Sudirman,5708784695,Hana Hidayanto,138236745,3
2024-05-31,CBG001,Jakarta,Cabang Sudirman,3849203473,Ida Agustina,370942538,5
2024-05-31,CBG001,Jakarta,Cabang Sudirman,8178673809,"Dt. Luhung Utama, S.I.Kom",371290659,4
2024-05-31,CBG001,Jakarta,Cabang Sudirman,5768103343,Iriana Manullang,221327781,2
2024-05-31,CBG001,Jakarta,Cabang Sudirman,7526711235,Hendra Wijayanti,459215542,2
2024-05-31,CBG001,Jakarta,Cabang Sudirman,5190833010,Yuni Mulyani,272207081,5
2024-05-31,CBG001,Jakarta,Cabang Sudirman,7826491891,"Ir. Laila Haryanto, M.Ak",207412664,5
2024-05-31,CBG001,Jakarta,Cabang Sudirman,6422600108,Yuliana Wahyuni,192111521,1
2024-05-31,CBG001,Jakarta,Cabang Sudirman,8127264000,dr. Iriana Mardhiyah,190238441,1
2024-05-31,CBG001,Jakarta,Cabang Sudirman,3113094140,"Cayadi Hidayat, S.E.I",143645716,3
2024-05-31,CBG001,Jakarta,Cabang Sudirman,9215874796,Febi Nugroho,114836321,1
2024-05-31,CBG001,Jakarta,Cabang Sudirman,9375135578,Balamantri Hidayat,214539801,1
2024-05-31,CBG001,Jakarta,Cabang Sudirman,4046852111,Titi Maryadi,265194488,1
2024-05-31,CBG001,Jakarta,Cabang Sudirman,4991638163,"Martaka Mandala, M.Kom.",371588858,1
2024-05-31,CBG001,Jakarta,Cabang Sudirman,1734735355,"Candrakanta Wahyuni, M.M.",499892642,4
2024-05-31,CBG001,Jakarta,Cabang Sudirman,9056872075,Garan Hasanah,446001187,2
2024-05-31,CBG001,Jakarta,Cabang Sudirman,9321198727,Ikhsan Habibi,228784288,3
2024-05-31,CBG001,Jakarta,Cabang Sudirman,2934242479,Hana Winarsih,479316844,2
2024-05-31,CBG001,Jakarta,Cabang Sudirman,5110083426,Malik Melani,283547456,4
2024-05-31,CBG001,Jakarta,Cabang Sudirman,8595251201,Gaduh Puspasari,174456806,5
2024-05-31,CBG002,Bandung,Cabang Asia Afrika,2312266269,Warsita Firmansyah,342005938,4
2024-05-31,CBG002,Bandung,Cabang Asia Afrika,6650182690,"Puti Farah Utami, S.H.",336401631,4
2024-05-31,CBG002,Bandung,Cabang Asia Afrika,7148767052,"R.A. Melinda Farida, M.Farm",477960267,5
2024-05-31,CBG002,Bandung,Cabang Asia Afrika,148475182,Bajragin Firmansyah,402748542,4
2024-05-31,CBG002,Bandung,Cabang Asia Afrika,8062205831,Hj. Hafshah Putra,452166852,3
2024-05-31,CBG002,Bandung,Cabang Asia Afrika,1911979504,Tantri Wastuti,436810970,3
2024-05-31,CBG002,Bandung,Cabang Asia Afrika,4594584854,Paris Suartini,315530492,2
2024-05-31,CBG002,Bandung,Cabang Asia Afrika,7116107481,"Lalita Yuliarti, M.Farm",460759324,1
2024-05-31,CBG002,Bandung,Cabang Asia Afrika,2147205705,Lintang Safitri,163759519,2
2024-05-31,CBG002,Bandung,Cabang Asia Afrika,6771173812,Hardana Rahayu,230634369,5
2024-05-31,CBG002,Bandung,Cabang Asia Afrika,9859558419,"T. Kasim Puspasari, S.E.",288630961,3
2024-05-31,CBG002,Bandung,Cabang Asia Afrika,7955387098,Dt. Daryani Agustina,407745354,5
2024-05-31,CBG002,Bandung,Cabang Asia Afrika,5688847965,Dt. Ismail Mahendra,479524951,1
2024-05-31,CBG002,Bandung,Cabang Asia Afrika,9029256811,Tantri Hutagalung,283669398,3
2024-05-31,CBG002,Bandung,Cabang Asia Afrika,3833722254,"Kemal Firgantoro, M.Pd",206589541,4
2024-05-31,CBG002,Bandung,Cabang Asia Afrika,9758067743,Vicky Sitompul,397775261,4
2024-05-31,CBG002,Bandung,Cabang Asia Afrika,4339700652,Carla Thamrin,157752718,4
2024-05-31,CBG002,Bandung,Cabang Asia Afrika,2888423841,"Dt. Among Widodo, S.Psi",280311164,2
2024-05-31,CBG002,Bandung,Cabang Asia Afrika,8884431959,"Bakianto Setiawan, S.E.",136944613,4
2024-05-31,CBG002,Bandung,Cabang Asia Afrika,4552763769,Taufan Winarsih,107070787,4
2024-05-31,CBG003,Surabaya,Cabang Darmo,2765452669,drg. Darman Halimah,217961037,5
2024-05-31,CBG003,Surabaya,Cabang Darmo,1124156543,Michelle Kuswandari,398981860,4
2024-05-31,CBG003,Surabaya,Cabang Darmo,4356323928,Tania Aryani,295627913,3
2024-05-31,CBG003,Surabaya,Cabang Darmo,5462336280,"Daruna Purwanti, S.I.Kom",394336011,1
2024-05-31,CBG003,Surabaya,Cabang Darmo,9421835591,R. Eli Haryanto,269353621,2
2024-05-31,CBG003,Surabaya,Cabang Darmo,6685357364,Gada Wastuti,447908448,5
2024-05-31,CBG003,Surabaya,Cabang Darmo,3802091176,Nalar Yuniar,354212379,5
2024-05-31,CBG003,Surabaya,Cabang Darmo,2953531093,"Kamaria Siregar, S.E.",145246923,3
2024-05-31,CBG003,Surabaya,Cabang Darmo,1756560199,Bagya Mayasari,205464000,5
2024-05-31,CBG003,Surabaya,Cabang Darmo,1614827362,"R.M. Joko Prasasta, S.E.I",172122122,1
2024-05-31,CBG003,Surabaya,Cabang Darmo,3559969728,Tgk. Muni Pradipta,388096301,4
2024-05-31,CBG003,Surabaya,Cabang Darmo,9318277951,Nabila Gunarto,322886959,5
2024-05-31,CBG003,Surabaya,Cabang Darmo,9252301964,"Bakiadi Mulyani, S.Farm",330526869,1
2024-05-31,CBG003,Surabaya,Cabang Darmo,9122466657,Uchita Nashiruddin,440240414,4
2024-05-31,CBG003,Surabaya,Cabang Darmo,4046158460,Jelita Pratiwi,100927767,3
2024-05-31,CBG003,Surabaya,Cabang Darmo,9345691245,Nabila Najmudin,466157100,1
2024-05-31,CBG003,Surabaya,Cabang Darmo,3987570315,Lamar Hutagalung,484730963,2
2024-05-31,CBG003,Surabaya,Cabang Darmo,7250880184,Cagak Mandasari,161011856,4
2024-05-31,CBG003,Surabaya,Cabang Darmo,426534922,Adinata Latupono,167074104,4
2024-05-31,CBG003,Surabaya,Cabang Darmo,4201351339,Sabri Susanti,231243832,3
2024-05-31,CBG004,Medan,Cabang Gatot Subroto,4686908092,R.M. Lasmono Firgantoro,426915721,4
2024-05-31,CBG004,Medan,Cabang Gatot Subroto,2045875697,Zulfa Saefullah,485636683,4
2024-05-31,CBG004,Medan,Cabang Gatot Subroto,8873252658,Drs. Prayoga Mansur,496739777,2
2024-05-31,CBG004,Medan,Cabang Gatot Subroto,5989170320,dr. Usman Mayasari,110223138,1
2024-05-31,CBG004,Medan,Cabang Gatot Subroto,4148645179,Amelia Kusumo,212128222,4
2024-05-31,CBG004,Medan,Cabang Gatot Subroto,6859277707,Nurul Prasasta,169479688,4
2024-05-31,CBG004,Medan,Cabang Gatot Subroto,4971554891,"Kunthara Mandasari, S.E.I",117690445,2
2024-05-31,CBG004,Medan,Cabang Gatot Subroto,5111643104,Raden Maryati,443574609,2
2024-05-31,CBG004,Medan,Cabang Gatot Subroto,4657766833,Arta Wastuti,324074955,2
2024-05-31,CBG004,Medan,Cabang Gatot Subroto,4709136069,"Warji Wijayanti, S.Kom",218606620,2
2024-05-31,CBG004,Medan,Cabang Gatot Subroto,1253339555,Restu Haryanto,124410378,2
2024-05-31,CBG004,Medan,Cabang Gatot Subroto,9864918772,Catur Mardhiyah,471274023,4
2024-05-31,CBG004,Medan,Cabang Gatot Subroto,550346011,Ozy Fujiati,393469177,3
2024-05-31,CBG004,Medan,Cabang Gatot Subroto,4543301553,R.A. Fathonah Yuniar,387824091,1
2024-05-31,CBG004,Medan,Cabang Gatot Subroto,8602569813,Aurora Anggriawan,464019539,4
2024-05-31,CBG004,Medan,Cabang Gatot Subroto,6844630134,Edward Susanti,274160382,3
2024-05-31,CBG004,Medan,Cabang Gatot Subroto,5225056287,Kartika Nababan,380177212,2
2024-05-31,CBG004,Medan,Cabang Gatot Subroto,6312459033,Melinda Yolanda,151882903,2
2024-05-31,CBG004,Medan,Cabang Gatot Subroto,3771285092,Fathonah Saptono,273369252,3
2024-05-31,CBG004,Medan,Cabang Gatot Subroto,5755196376,Farah Prabowo,360045593,1
2024-05-31,CBG005,Makassar,Cabang Pettarani,8472580784,Setya Puspasari,147789312,4
2024-05-31,CBG005,Makassar,Cabang Pettarani,9516130380,Ajiman Mayasari,322719449,3
2024-05-31,CBG005,Makassar,Cabang Pettarani,9243850801,Puti Suartini,165359468,4
2024-05-31,CBG005,Makassar,Cabang Pettarani,689600003,Nasim Nuraini,122146821,4
2024-05-31,CBG005,Makassar,Cabang Pettarani,6718926369,"Darijan Najmudin, S.Gz",108728087,3
2024-05-31,CBG005,Makassar,Cabang Pettarani,3047218689,Jayadi Pratiwi,491670836,2
2024-05-31,CBG005,Makassar,Cabang Pettarani,8910450271,Vanya Nuraini,123417912,3
2024-05-31,CBG005,Makassar,Cabang Pettarani,1133794538,Sari Mustofa,262236119,5
2024-05-31,CBG005,Makassar,Cabang Pettarani,9599369493,Cindy Siregar,494229065,1
2024-05-31,CBG005,Makassar,Cabang Pettarani,4801091969,drg. Indra Mangunsong,275335244,5
2024-05-31,CBG005,Makassar,Cabang Pettarani,5299736826,"Anastasia Nashiruddin, M.Farm",455022955,1
2024-05-31,CBG005,Makassar,Cabang Pettarani,9592877197,"R. Wani Hasanah, M.Ak",212510856,2
2024-05-31,CBG005,Makassar,Cabang Pettarani,1768440384,Ayu Sihombing,108455410,5
2024-05-31,CBG005,Makassar,Cabang Pettarani,2120184885,dr. Hani Maryati,176444193,3
2024-05-31,CBG005,Makassar,Cabang Pettarani,5896354709,Opan Wulandari,260583483,5
2024-05-31,CBG005,Makassar,Cabang Pettarani,1492255162,Amelia Tamba,166423986,2
2024-05-31,CBG005,Makassar,Cabang Pettarani,371786633,Dadap Pangestu,240415947,2
2024-05-31,CBG005,Makassar,Cabang Pettarani,8296141794,Dr. Utama Prayoga,234077866,4
2024-05-31,CBG005,Makassar,Cabang Pettarani,9970080683,Cindy Manullang,227761751,1
2024-05-31,CBG005,Makassar,Cabang Pettarani,2857954557,Drs. Kamila Zulkarnain,336144315,2
2024-05-31,CBG006,Semarang,Cabang Pandanaran,3739203439,"Dr. Hamzah Maryadi, M.Pd",147755605,2
2024-05-31,CBG006,Semarang,Cabang Pandanaran,2200456570,Tami Tampubolon,189517307,1
2024-05-31,CBG006,Semarang,Cabang Pandanaran,7324940063,Tgk. Rika Waskita,154261545,2
2024-05-31,CBG006,Semarang,Cabang Pandanaran,6273633301,"R.A. Titi Setiawan, S.Gz",391777747,4
2024-05-31,CBG006,Semarang,Cabang Pandanaran,1953662908,Bakiman Adriansyah,130495270,3
2024-05-31,CBG006,Semarang,Cabang Pandanaran,8336180177,Tgk. Yunita Safitri,462281019,5
2024-05-31,CBG006,Semarang,Cabang Pandanaran,4159567766,Juli Winarno,220654662,3
2024-05-31,CBG006,Semarang,Cabang Pandanaran,4579043330,Vega Hutasoit,206885158,2
2024-05-31,CBG006,Semarang,Cabang Pandanaran,1417691848,Hendra Mayasari,448963976,5
2024-05-31,CBG006,Semarang,Cabang Pandanaran,1413279448,"Najam Pudjiastuti, S.E.",190337073,1
2024-05-31,CBG006,Semarang,Cabang Pandanaran,9481329468,KH. Irsad Wulandari,151682560,4
2024-05-31,CBG006,Semarang,Cabang Pandanaran,2879688618,Raina Mandala,384878165,5
2024-05-31,CBG006,Semarang,Cabang Pandanaran,5077663598,"Nasab Yulianti, S.Gz",255407331,2
2024-05-31,CBG006,Semarang,Cabang Pandanaran,9503541903,"R.M. Hendri Gunarto, M.Pd",461483822,1
2024-05-31,CBG006,Semarang,Cabang Pandanaran,3841700026,Ibrani Yuniar,164255768,1
2024-05-31,CBG006,Semarang,Cabang Pandanaran,5067423643,Asmuni Sihotang,280105048,1
2024-05-31,CBG006,Semarang,Cabang Pandanaran,9073652050,Raisa Nugroho,470401396,4
2024-05-31,CBG006,Semarang,Cabang Pandanaran,6979384513,"drg. Eko Gunawan, S.IP",367148239,1
2024-05-31,CBG006,Semarang,Cabang Pandanaran,7934820755,Bagya Agustina,126846981,1
2024-05-31,CBG006,Semarang,Cabang Pandanaran,7221423,Putri Natsir,385024369,5
2024-05-31,CBG007,Yogyakarta,Cabang Malioboro,6335327902,Drs. Kania Winarsih,278482101,1
2024-05-31,CBG007,Yogyakarta,Cabang Malioboro,7156258451,Atmaja Usamah,331367317,4
2024-05-31,CBG007,Yogyakarta,Cabang Malioboro,3828641640,Agnes Wacana,467556805,5
2024-05-31,CBG007,Yogyakarta,Cabang Malioboro,3773294831,Daliono Puspita,168022963,3
2024-05-31,CBG007,Yogyakarta,Cabang Malioboro,8020700178,Tgk. Ani Fujiati,233499502,5
2024-05-31,CBG007,Yogyakarta,Cabang Malioboro,9842865257,Dt. Imam Haryanto,463171047,5
2024-05-31,CBG007,Yogyakarta,Cabang Malioboro,3500402714,Raina Purwanti,176779471,2
2024-05-31,CBG007,Yogyakarta,Cabang Malioboro,8634539893,Eluh Palastri,138408412,5
2024-05-31,CBG007,Yogyakarta,Cabang Malioboro,8648866652,Belinda Gunawan,411587952,1
2024-05-31,CBG007,Yogyakarta,Cabang Malioboro,7874447582,Rika Uwais,301741156,5
2024-05-31,CBG007,Yogyakarta,Cabang Malioboro,8599494726,Dr. Putri Mansur,294544169,4
2024-05-31,CBG007,Yogyakarta,Cabang Malioboro,5476075347,"drg. Latika Nugroho, M.M.",270272079,1
2024-05-31,CBG007,Yogyakarta,Cabang Malioboro,8408336450,Estiono Maryadi,218499672,1
2024-05-31,CBG007,Yogyakarta,Cabang Malioboro,731168603,"Fitria Maryadi, S.Pd",336895179,1
2024-05-31,CBG007,Yogyakarta,Cabang Malioboro,4458083526,Nardi Prasasta,368300234,5
2024-05-31,CBG007,Yogyakarta,Cabang Malioboro,7856055748,Calista Firmansyah,338411994,4
2024-05-31,CBG007,Yogyakarta,Cabang Malioboro,4951942319,"R. Fathonah Situmorang, S.Pd",477944497,1
2024-05-31,CBG007,Yogyakarta,Cabang Malioboro,3130951485,"drg. Irma Sitompul, M.Kom.",174826680,3
2024-05-31,CBG007,Yogyakarta,Cabang Malioboro,3882595004,Hj. Chelsea Anggraini,237514152,2
2024-05-31,CBG007,Yogyakarta,Cabang Malioboro,5547658656,"Raihan Santoso, S.Farm",371408208,2
2024-05-31,CBG008,Denpasar,Cabang Teuku Umar,470148160,"Cinthia Usada, S.Sos",283363396,2
2024-05-31,CBG008,Denpasar,Cabang Teuku Umar,8088490686,Lembah Laksita,435222340,3
2024-05-31,CBG008,Denpasar,Cabang Teuku Umar,5575839228,Oliva Dongoran,300644507,3
2024-05-31,CBG008,Denpasar,Cabang Teuku Umar,6079026935,dr. Eko Tarihoran,394531079,3
2024-05-31,CBG008,Denpasar,Cabang Teuku Umar,8694903244,Asmadi Suryono,232865125,4
2024-05-31,CBG008,Denpasar,Cabang Teuku Umar,9234649793,Humaira Pradana,497683696,2
2024-05-31,CBG008,Denpasar,Cabang Teuku Umar,729414743,"Tgk. Novi Lailasari, S.Psi",242458124,4
2024-05-31,CBG008,Denpasar,Cabang Teuku Umar,7384846531,Puji Budiman,438681979,3
2024-05-31,CBG008,Denpasar,Cabang Teuku Umar,3748808509,Puti Uchita Prasasta,237528665,4
2024-05-31,CBG008,Denpasar,Cabang Teuku Umar,724077520,Asman Nainggolan,411709686,2
2024-05-31,CBG008,Denpasar,Cabang Teuku Umar,820443177,Gawati Uwais,364521614,1
2024-05-31,CBG008,Denpasar,Cabang Teuku Umar,5975454450,Kariman Riyanti,416294799,2
2024-05-31,CBG008,Denpasar,Cabang Teuku Umar,502922768,Dr. Baktiadi Purwanti,186921836,1
2024-05-31,CBG008,Denpasar,Cabang Teuku Umar,2703970794,Maida Uwais,459572418,5
2024-05-31,CBG008,Denpasar,Cabang Teuku Umar,6176188215,Imam Rahimah,306764990,1
2024-05-31,CBG008,Denpasar,Cabang Teuku Umar,4728492517,Hj. Silvia Rajasa,356738314,5
2024-05-31,CBG008,Denpasar,Cabang Teuku Umar,372813640,"Empluk Handayani, S.Sos",247690424,3
2024-05-31,CBG008,Denpasar,Cabang Teuku Umar,4515803235,"KH. Sabri Nababan, S.I.Kom",150889652,1
2024-05-31,CBG008,Denpasar,Cabang Teuku Umar,4996258110,R. Puti Gunawan,443007795,1
2024-05-31,CBG008,Denpasar,Cabang Teuku Umar,8125530757,"Bahuwarna Wahyudin, S.T.",184544370,2
2024-05-31,CBG009,Palembang,Cabang Sudirman,2347290118,Diana Winarsih,474530348,4
2024-05-31,CBG009,Palembang,Cabang Sudirman,2874124071,Fathonah Winarno,430337490,3
2024-05-31,CBG009,Palembang,Cabang Sudirman,8613329727,"R.M. Banawi Usamah, S.Ked",153799629,5
2024-05-31,CBG009,Palembang,Cabang Sudirman,364723237,"Sutan Marwata Rahayu, S.Kom",474471850,1
2024-05-31,CBG009,Palembang,Cabang Sudirman,1767814546,Teddy Laksita,221105957,3
2024-05-31,CBG009,Palembang,Cabang Sudirman,5040112224,Ani Hutagalung,247852677,1
2024-05-31,CBG009,Palembang,Cabang Sudirman,3499888762,Ade Nababan,405692137,4
2024-05-31,CBG009,Palembang,Cabang Sudirman,57385401,Puti Sihombing,472352345,4
2024-05-31,CBG009,Palembang,Cabang Sudirman,1792647562,R. Cinta Haryanto,330008610,3
2024-05-31,CBG009,Palembang,Cabang Sudirman,6700078567,drg. Ade Saefullah,155935547,1
2024-05-31,CBG009,Palembang,Cabang Sudirman,1913979804,"Cut Natalia Mandala, M.M.",363400534,5
2024-05-31,CBG009,Palembang,Cabang Sudirman,2735651946,"Sutan Opung Lazuardi, M.Ak",133447872,3
2024-05-31,CBG009,Palembang,Cabang Sudirman,6297169503,Raihan Permadi,298573766,2
2024-05-31,CBG009,Palembang,Cabang Sudirman,8553108067,Anita Suwarno,424241571,5
2024-05-31,CBG009,Palembang,Cabang Sudirman,8024139879,drg. Harsana Wacana,427895799,5
2024-05-31,CBG009,Palembang,Cabang Sudirman,9779237813,Ratih Narpati,182201411,4
2024-05-31,CBG009,Palembang,Cabang Sudirman,1802886261,Tari Najmudin,331494339,5
2024-05-31,CBG009,Palembang,Cabang Sudirman,3518708983,Dr. Soleh Sirait,499671877,1
2024-05-31,CBG009,Palembang,Cabang Sudirman,2748854545,"Kartika Prasetyo, S.Gz",128740227,1
2024-05-31,CBG009,Palembang,Cabang Sudirman,7441150665,"Drs. Asmianto Marpaung, S.Gz",347676048,1
2024-05-31,CBG010,Balikpapan,Cabang MT Haryono,9720767274,Tgk. Pia Sitorus,462412903,3
2024-05-31,CBG010,Balikpapan,Cabang MT Haryono,6984594613,Zulfa Haryanto,256742907,1
2024-05-31,CBG010,Balikpapan,Cabang MT Haryono,1503012693,Harja Hariyah,253796743,3
2024-05-31,CBG010,Balikpapan,Cabang MT Haryono,6336083144,"dr. Titi Zulaika, S.Kom",392886011,3
2024-05-31,CBG010,Balikpapan,Cabang MT Haryono,9839606249,Ir. Bagas Tarihoran,333336119,3
2024-05-31,CBG010,Balikpapan,Cabang MT Haryono,887909110,Hamima Suryono,477405983,5
2024-05-31,CBG010,Balikpapan,Cabang MT Haryono,184715786,Tania Utama,214344346,5
2024-05-31,CBG010,Balikpapan,Cabang MT Haryono,4335632580,Elma Tamba,484423567,1
2024-05-31,CBG010,Balikpapan,Cabang MT Haryono,9282454020,dr. Paulin Ramadan,208983371,2
2024-05-31,CBG010,Balikpapan,Cabang MT Haryono,6455061901,"Ami Nurdiyanti, S.H.",402846071,2
2024-05-31,CBG010,Balikpapan,Cabang MT Haryono,1968176016,Virman Pudjiastuti,127411249,5
2024-05-31,CBG010,Balikpapan,Cabang MT Haryono,3907275972,Umi Mardhiyah,481883338,4
2024-05-31,CBG010,Balikpapan,Cabang MT Haryono,5262995273,Ir. Timbul Mardhiyah,417338199,5
2024-05-31,CBG010,Balikpapan,Cabang MT Haryono,3545022127,Dr. Jumari Jailani,134286895,2
2024-05-31,CBG010,Balikpapan,Cabang MT Haryono,1106145480,Lantar Uyainah,429855879,2
2024-05-31,CBG010,Balikpapan,Cabang MT Haryono,7675015121,Eluh Hakim,443022408,3
2024-05-31,CBG010,Balikpapan,Cabang MT Haryono,9727143301,"R.M. Edward Widiastuti, S.Kom",308545066,3
2024-05-31,CBG010,Balikpapan,Cabang MT Haryono,7765447187,Paiman Nababan,197078089,1
2024-05-31,CBG010,Balikpapan,Cabang MT Haryono,6066289114,Patricia Lazuardi,316215937,4
2024-05-31,CBG010,Balikpapan,Cabang MT Haryono,3237011057,"Novi Dongoran, S.IP",407871038,5
2024-06-30,CBG001,Jakarta,Cabang Sudirman,8898157513,Galang Iswahyudi,406813031,3
2024-06-30,CBG001,Jakarta,Cabang Sudirman,853708486,Lukita Rajasa,205810934,1
2024-06-30,CBG001,Jakarta,Cabang Sudirman,7114571448,Hj. Mutia Napitupulu,416926373,2
2024-06-30,CBG001,Jakarta,Cabang Sudirman,5043171103,Nabila Pradana,300147599,5
2024-06-30,CBG001,Jakarta,Cabang Sudirman,399813140,Ir. Oliva Latupono,174672541,2
2024-06-30,CBG001,Jakarta,Cabang Sudirman,4620846746,Jasmin Firmansyah,167710017,3
2024-06-30,CBG001,Jakarta,Cabang Sudirman,2540883591,"Dt. Balapati Wahyuni, M.TI.",214877971,2
2024-06-30,CBG001,Jakarta,Cabang Sudirman,4121601381,Kayla Saragih,178197506,5
2024-06-30,CBG001,Jakarta,Cabang Sudirman,6369825764,Raisa Halim,441117502,5
2024-06-30,CBG001,Jakarta,Cabang Sudirman,7831046533,"Drs. Danang Megantara, M.M.",408733246,4
2024-06-30,CBG001,Jakarta,Cabang Sudirman,9838818,"Dagel Laksmiwati, M.Kom.",277644104,3
2024-06-30,CBG001,Jakarta,Cabang Sudirman,8083881969,Rafi Haryanti,241055637,1
2024-06-30,CBG001,Jakarta,Cabang Sudirman,816402572,Anggabaya Narpati,423096510,2
2024-06-30,CBG001,Jakarta,Cabang Sudirman,3015304135,Drs. Jamalia Zulaika,276696173,4
2024-06-30,CBG001,Jakarta,Cabang Sudirman,2817251411,Ophelia Halimah,171017404,2
2024-06-30,CBG001,Jakarta,Cabang Sudirman,741898455,Diah Suryatmi,406063607,5
2024-06-30,CBG001,Jakarta,Cabang Sudirman,9302669892,Catur Hidayat,273284603,4
2024-06-30,CBG001,Jakarta,Cabang Sudirman,6086155464,"drg. Maimunah Astuti, M.Kom.",385154717,5
2024-06-30,CBG001,Jakarta,Cabang Sudirman,4428316271,Titi Hartati,127943571,1
2024-06-30,CBG001,Jakarta,Cabang Sudirman,7982948638,Dr. Among Wibowo,194877394,5
2024-06-30,CBG002,Bandung,Cabang Asia Afrika,450933581,Cut Nilam Pratiwi,278388598,5
2024-06-30,CBG002,Bandung,Cabang Asia Afrika,291612343,Drs. Humaira Thamrin,163456379,1
2024-06-30,CBG002,Bandung,Cabang Asia Afrika,574073860,"Zulfa Adriansyah, M.Ak",486429761,2
2024-06-30,CBG002,Bandung,Cabang Asia Afrika,3786966545,Siska Zulkarnain,171627658,5
2024-06-30,CBG002,Bandung,Cabang Asia Afrika,2070430673,"Harjasa Nugroho, S.Pd",253710343,3
2024-06-30,CBG002,Bandung,Cabang Asia Afrika,6044776861,Perkasa Suryatmi,145963069,1
2024-06-30,CBG002,Bandung,Cabang Asia Afrika,1239901744,Jatmiko Sitorus,107858428,3
2024-06-30,CBG002,Bandung,Cabang Asia Afrika,6395660923,Kacung Suartini,279937990,2
2024-06-30,CBG002,Bandung,Cabang Asia Afrika,5285425178,Salwa Melani,134289685,2
2024-06-30,CBG002,Bandung,Cabang Asia Afrika,5320716145,Azalea Wahyuni,322451783,3
2024-06-30,CBG002,Bandung,Cabang Asia Afrika,9310476202,Drs. Lidya Firmansyah,137123832,2
2024-06-30,CBG002,Bandung,Cabang Asia Afrika,5182049773,"drg. Chelsea Jailani, S.E.I",193508956,1
2024-06-30,CBG002,Bandung,Cabang Asia Afrika,2190608013,KH. Balijan Anggraini,397848648,1
2024-06-30,CBG002,Bandung,Cabang Asia Afrika,2006313849,"Sutan Harimurti Padmasari, S.Sos",293894508,1
2024-06-30,CBG002,Bandung,Cabang Asia Afrika,2058102367,Fitria Widiastuti,378252733,5
2024-06-30,CBG002,Bandung,Cabang Asia Afrika,3880771706,Maria Saefullah,100764126,4
2024-06-30,CBG002,Bandung,Cabang Asia Afrika,8762568778,"Tgk. Eva Permata, S.Kom",193557111,2
2024-06-30,CBG002,Bandung,Cabang Asia Afrika,58003166,Cindy Widodo,183802844,5
2024-06-30,CBG002,Bandung,Cabang Asia Afrika,950375052,drg. Balijan Maryati,443474009,1
2024-06-30,CBG002,Bandung,Cabang Asia Afrika,681490778,"Samiah Gunawan, S.Pd",296383494,2
2024-06-30,CBG003,Surabaya,Cabang Darmo,6998852711,Belinda Saefullah,436593538,5
2024-06-30,CBG003,Surabaya,Cabang Darmo,6906761517,Jaswadi Halim,127945804,4
